order_id,customer_state,customer_city,order_status,order_purchase_timestamp,product_category,seller_state,price,freight_value,price_with_freight,payment_type,payment_value,review_score,delivery_days,is_delivered,is_cancelled
fc9ba70734085a86473b191412439627,RJ,mesquita,delivered,2017-07-10 23:13:44,sports_leisure,PR,119.8,33.72,153.51999999999998,credit_card,153.52,1.0,15.0,True,False
e29da678b1634c56e518d57a3354fbaf,SP,santo andre,delivered,2018-06-10 19:12:54,health_beauty,SP,88.0,13.06,101.06,credit_card,101.06,5.0,7.0,True,False
9df818a3b1089e9e3af14f2ac8ad6f1d,SP,sao paulo,delivered,2018-03-05 11:19:23,health_beauty,SP,538.0,16.32,554.32,credit_card,554.32,4.0,3.0,True,False
1f7909465078f50556e6885d980da7fa,MG,montes claros,delivered,2018-04-12 15:43:10,luggage_accessories,MG,79.6,15.41,95.01,boleto,95.01,4.0,5.0,True,False
cf19b9eddcef18fed0071f773887b1e6,MG,contagem,delivered,2018-08-03 20:58:38,furniture_decor,SP,40.0,15.38,55.38,credit_card,55.38,3.0,7.0,True,False
75681e645ebf121d79cde28849994e7c,SP,sao paulo,delivered,2017-11-24 08:40:36,bed_bath_table,SP,25.99,11.85,37.84,credit_card,37.84,1.0,10.0,True,False
3509224a7a910767e8a92664b540fb48,RJ,campos dos goytacazes,delivered,2017-04-26 10:42:17,auto,SP,143.8,24.0,167.8,credit_card,167.8,5.0,8.0,True,False
cec0dfdf4408bef61c7d93b02a41f92c,MG,nova lima,delivered,2018-05-28 15:18:56,small_appliances,SP,849.0,54.04,903.04,credit_card,903.04,1.0,7.0,True,False
8aad27637248090b933a0697be57c443,BA,salvador,delivered,2018-03-15 15:54:57,sports_leisure,SP,215.8,34.94,250.74,credit_card,250.74,4.0,13.0,True,False
4a8282603a79261a20695480745da4c3,SP,ribeirao do sul,delivered,2018-03-27 10:51:08,furniture_decor,SP,112.0,27.5,139.5,boleto,139.5,5.0,7.0,True,False
03ea231452f07988edc699573fb971d7,SP,paulinia,delivered,2017-04-12 22:03:12,furniture_living_room,SP,207.94,48.02,255.96,credit_card,255.96,1.0,49.0,True,False
ade009c6183b28931a1ea0841dccaa94,SP,sao paulo,delivered,2018-07-23 08:26:54,health_beauty,SP,220.64,16.06,236.7,credit_card,236.7,5.0,4.0,True,False
ff40f38705c95a8eceea1a0db29bff66,SC,guaramirim,delivered,2018-05-08 12:27:09,watches_gifts,SP,173.0,36.970000000000006,209.97,credit_card,209.97,2.0,7.0,True,False
3272770f15ff5da42dc4973b1b179552,RS,porto alegre,delivered,2018-06-20 14:44:03,computers_accessories,MG,156.49,100.56,257.05,boleto,257.05,5.0,13.0,True,False
427ab04bb9a88ee00929a510651d77c2,SP,sao paulo,delivered,2018-04-12 08:10:13,computers_accessories,SP,257.78,29.63,287.41,boleto,287.4,1.0,12.0,True,False
68bf8482c9b58cb96095b7cb27e11c24,SP,avare,delivered,2018-01-27 13:03:13,bed_bath_table,SP,149.9,47.76,197.66,boleto,197.66,4.0,10.0,True,False
abe8ef4e8c937aee88261fad3b80d503,RS,gravatai,delivered,2018-02-27 20:12:16,garden_tools,SP,107.8,35.26,143.06,credit_card,143.06,1.0,14.0,True,False
42ef2961cdd7832eafb4962f136a89e8,SP,sao paulo,delivered,2018-01-25 20:48:28,garden_tools,SP,49.9,13.37,63.27,credit_card,63.27,3.0,11.0,True,False
e63b248df856bd4aa542bdbc7f8f2f35,SP,ribeirao pires,delivered,2017-04-30 18:25:54,computers_accessories,SP,177.0,12.63,189.63,boleto,189.63,4.0,25.0,True,False
049bad09d9281445edb6dd1d6ece7395,SP,sao paulo,delivered,2017-07-14 11:36:41,baby,SP,79.9,7.81,87.71000000000001,credit_card,87.71,5.0,11.0,True,False
de1fd807103f4bbdf1bd55bcceec0276,RJ,rio de janeiro,delivered,2017-06-12 20:44:04,auto,SP,57.9,28.32,86.22,credit_card,86.22,3.0,6.0,True,False
5fab55847de7117fd67d9522ef1db87d,SP,pirassununga,delivered,2018-08-12 09:20:39,toys,SP,189.0,14.9,203.9,credit_card,203.9,5.0,6.0,True,False
9e05956862c333308733e2155ca16950,SP,rio claro,delivered,2018-05-23 19:46:14,construction_tools_safety,SP,391.25,19.65,410.9,credit_card,410.9,1.0,16.0,True,False
6d238ce1fb32d1ef6e4422764a7f76cc,GO,rio verde,delivered,2017-08-19 12:09:04,cool_stuff,SP,134.99,16.7,151.69,credit_card,151.69,5.0,13.0,True,False
bb49647806d3a87629936d5f1f5d34b4,RJ,niteroi,delivered,2018-07-27 08:45:19,perfumery,RJ,19.9,7.56,27.46,credit_card,27.46,4.0,5.0,True,False
a1e313e06320d5c725c2ba02d0cf5be2,SP,itaquaquecetuba,delivered,2018-08-14 20:02:28,auto,PE,2258.0,64.32,2322.32,credit_card,2322.32,1.0,11.0,True,False
bab0a62e41a5f0abc7f04989cdd7a6fd,PI,teresina,delivered,2017-01-20 20:33:49,consoles_games,SP,195.99,25.86,221.85,credit_card,221.85,5.0,17.0,True,False
ef94e1ff9bb30d81e5e8c9bf9527bc16,SP,carapicuiba,delivered,2018-05-15 16:37:25,bed_bath_table,SP,54.99,13.74,68.73,credit_card,68.73,5.0,6.0,True,False
38c529a4eb301fab3df50bd0e3c0ecdf,GO,itaberai,delivered,2017-03-24 18:16:43,furniture_decor,SP,520.2,50.68,570.88,credit_card,570.88,1.0,10.0,True,False
b5569f238f8225742a0ca65b827d0456,SP,indaiatuba,delivered,2017-12-16 14:02:34,perfumery,SP,233.0,10.45,243.45,credit_card,243.45,5.0,4.0,True,False
0a9716da94d89975e6637874280aadad,SP,mogi das cruzes,delivered,2018-01-06 09:59:00,furniture_decor,SP,139.8,26.16,165.96,credit_card,165.96,4.0,4.0,True,False
2631dba338efbcea9c3ace77ce210c01,CE,fortaleza,delivered,2016-10-06 08:28:19,auto,SP,499.99,94.47,594.46,credit_card,594.46,5.0,70.0,True,False
d1703ba698d30bb04a48f0238c79c066,PE,recife,delivered,2018-01-18 01:14:50,health_beauty,RJ,97.65,34.48,132.13,credit_card,132.13,5.0,27.0,True,False
541ed556b294e1dc5e80fb34a44917d3,PR,matinhos,delivered,2018-04-02 10:39:14,bed_bath_table,RJ,27.9,18.23,46.13,boleto,46.13,4.0,22.0,True,False
574c4ecf7699daffc21fc04eb876b8a8,MG,sao lourenco,delivered,2017-06-15 16:46:30,health_beauty,SP,59.99,15.17,75.16,credit_card,75.16,5.0,10.0,True,False
deef94d95b5cf9c23e10621ad71a96b2,SP,mineiros do tiete,delivered,2017-03-18 11:40:26,health_beauty,SP,98.0,12.08,110.08,credit_card,110.08,5.0,9.0,True,False
0dc9297ae7a839d499730fd9acdd00f3,SP,sao paulo,delivered,2017-02-28 20:57:21,watches_gifts,SP,29.0,8.72,37.72,credit_card,37.72,4.0,2.0,True,False
d00d7bc5d6fa2124037aaf4eb5be0a0e,RJ,nilopolis,delivered,2017-12-14 10:56:51,furniture_decor,PR,99.9,18.27,118.17,boleto,118.17,4.0,13.0,True,False
fa2c0183390d96cbabb604c27aedf7e5,SP,hortolandia,delivered,2018-08-15 08:37:51,computers_accessories,RJ,189.0,19.42,208.42,credit_card,208.42,5.0,7.0,True,False
39df1de47e267f7b0ab662c18a428319,SC,blumenau,delivered,2017-11-21 19:58:08,drinks,SP,38.49,15.1,53.59,boleto,53.59,5.0,16.0,True,False
0e83ca298ee53c0b92b5d46350262470,SP,taboao da serra,delivered,2017-05-16 16:01:38,housewares,SP,90.0,12.58,102.58,credit_card,102.58,2.0,9.0,True,False
ec229847c1c5cf6fb15ad56753ee00ab,DF,brasilia,delivered,2017-11-07 08:46:53,sports_leisure,SC,72.9,27.05,99.95,credit_card,99.95,5.0,10.0,True,False
b74ea2b3c3e2bbe005621c14ca939889,RJ,rio de janeiro,delivered,2018-04-19 11:27:47,furniture_decor,SP,79.99,18.44,98.43,debit_card,98.43,4.0,7.0,True,False
8b24829dfa451bddb16a1f79eb144d46,SP,itapetininga,delivered,2018-04-28 18:47:24,fashion_bags_accessories,MG,89.9,13.75,103.65,credit_card,103.65,5.0,4.0,True,False
8f150b9a5714c94537d31215f638db5d,BA,mutuipe,delivered,2018-02-27 11:39:56,stationery,SP,49.9,16.79,66.69,credit_card,66.69,5.0,24.0,True,False
8ba925e1c95580430ab746dd2550b24f,RJ,rio de janeiro,delivered,2017-04-02 18:05:19,musical_instruments,SP,322.75,27.76,350.51,credit_card,350.51,5.0,3.0,True,False
9f47e04f95b2bba1442d5bbf0611733e,SP,santa isabel,delivered,2017-05-09 19:28:46,sports_leisure,SP,49.9,11.85,61.75,credit_card,66.79,5.0,7.0,True,False
4e022ead5e2400d39b29402c979aa681,SP,sao paulo,delivered,2017-09-27 09:52:55,,SP,264.95,63.55,328.5,boleto,328.5,5.0,12.0,True,False
e49d66c37f294666b5c6ef847567226d,MG,caetanopolis,delivered,2017-09-19 07:54:34,luggage_accessories,MG,86.9,14.34,101.24,credit_card,101.24,5.0,6.0,True,False
15c8f741c0b7deafafea8af0f7bb6852,SP,avare,delivered,2018-04-02 21:44:47,furniture_decor,SP,250.0,37.77,287.77,credit_card,287.77,5.0,7.0,True,False
6296cd93e0540917385ff96f03f3ad92,RS,porto alegre,delivered,2018-01-30 14:33:57,computers_accessories,PR,175.6,30.72,206.32,credit_card,206.32,5.0,14.0,True,False
c7c8b7eca811b5f2d08999ad1c3e4f9d,SP,sao bernardo do campo,delivered,2018-06-09 20:36:52,bed_bath_table,SC,129.0,18.78,147.78,credit_card,147.78,5.0,15.0,True,False
62c16e40e8cd43ca10fef5eadfc2d11f,SP,itanhaem,delivered,2017-05-06 21:49:07,watches_gifts,SP,187.94,12.82,200.76,credit_card,200.76,5.0,4.0,True,False
dab23a46abb860b6b4816df41eacd610,SP,sao paulo,delivered,2018-08-08 15:42:27,housewares,SP,69.0,14.79,83.78999999999999,credit_card,83.79,5.0,3.0,True,False
2da01b4da104add683f87af323a0e9d1,RJ,mesquita,delivered,2018-08-01 08:33:57,perfumery,PR,95.28,44.52,139.8,credit_card,139.8,,12.0,True,False
be0f9dd8034713beef855df4e524f6e4,MG,sabara,delivered,2018-07-09 08:54:35,office_furniture,MG,380.0,79.63,459.63,credit_card,459.63,5.0,4.0,True,False
b8c38cf37cd17fd645f2e84101c8a679,MG,itauna,delivered,2017-08-28 22:47:13,furniture_decor,SP,89.69999999999999,48.33,138.02999999999997,credit_card,138.03,4.0,8.0,True,False
d322a3ba4223a4f30fb7c76c8202563d,SP,santos,delivered,2017-10-10 13:29:51,cool_stuff,SP,75.0,8.72,83.72,credit_card,83.72,3.0,10.0,True,False
bdd388b78e095998453503c63b83e280,SP,suzano,delivered,2017-11-23 22:16:34,bed_bath_table,SP,43.99,12.69,56.68,credit_card,56.68,5.0,10.0,True,False
2a3762b415e231ea52cc41aa0c4530fd,RJ,niteroi,delivered,2018-04-20 14:42:21,toys,SC,12.0,22.06,34.06,credit_card,34.06,4.0,13.0,True,False
ba80262d7327dbeeba3cf78129c6119e,SP,mogi das cruzes,delivered,2018-03-18 14:26:14,bed_bath_table,SP,399.8,27.66,427.46,credit_card,427.46,5.0,2.0,True,False
472e24b86f260b32d88c77ddc166659c,SP,sao paulo,delivered,2017-08-11 17:08:43,furniture_decor,SP,78.8,12.05,90.85,credit_card,90.85,4.0,4.0,True,False
3ee995f2432d1efdb2369e87acc095d2,RS,porto alegre,delivered,2017-05-19 15:03:20,baby,SC,59.9,15.18,75.08,credit_card,75.08,5.0,11.0,True,False
9ee6f2bc2912f6612a528200c2414b49,GO,goiania,delivered,2018-01-31 01:35:46,watches_gifts,SP,75.0,14.28,89.28,credit_card,89.28,3.0,23.0,True,False
b7bd14c5af1532736b0e1e432e73d69e,PR,marechal candido rondon,delivered,2017-07-27 13:18:27,telephony,SP,59.9,15.17,75.07,credit_card,75.07,4.0,12.0,True,False
49f0bd432488ec2cc7a18c0c786b743f,SP,sao paulo,delivered,2017-12-11 21:53:31,auto,SP,25.0,8.72,33.72,credit_card,33.72,5.0,1.0,True,False
88bf34949a5bb708a123dd12e80ed24d,SP,sao paulo,delivered,2018-07-03 23:02:42,bed_bath_table,SC,19.9,18.24,38.14,credit_card,38.14,4.0,2.0,True,False
4ec007fa66327a51919a32d840b49395,MG,belo horizonte,delivered,2017-10-15 13:09:03,furniture_decor,SP,24.99,14.1,39.09,credit_card,39.09,3.0,10.0,True,False
38f4de107b2ebaed574ce9233ad3f261,RJ,rio de janeiro,delivered,2018-01-19 19:26:20,computers_accessories,SP,148.99,14.79,163.78,credit_card,163.78,5.0,10.0,True,False
33621dd1b751a02342dc065c32f1c96c,RJ,rio de janeiro,delivered,2018-08-02 19:39:53,pet_shop,RJ,107.99,8.18,116.17,credit_card,116.17,1.0,13.0,True,False
647c2286962851bb7b82d2238a2af37e,MG,divinopolis,delivered,2017-07-29 11:56:37,cool_stuff,MG,139.9,13.11,153.01,credit_card,153.01,4.0,6.0,True,False
32306eaec4da3f63ff314515258b1500,RS,getulio vargas,delivered,2017-11-23 23:57:11,toys,RS,120.9,28.83,149.73000000000002,credit_card,149.73,5.0,5.0,True,False
b3dd5b90145b576a279167630eef9def,SP,piracicaba,delivered,2018-06-19 16:16:10,watches_gifts,SP,59.8,25.74,85.53999999999999,credit_card,85.54,4.0,5.0,True,False
29aefbcf33949b65e5303167977e0362,SP,marilia,delivered,2017-12-11 14:11:05,housewares,SP,67.7,17.18,84.88,voucher,84.88,1.0,32.0,True,False
d39e9ca8b53fe40e2f41cad1e5f09066,GO,rio verde,delivered,2018-05-09 17:30:35,watches_gifts,RJ,105.0,13.96,118.96,credit_card,118.96,5.0,19.0,True,False
c0717edb0763a89d97de0330cf4473f9,SP,cotia,delivered,2017-11-27 20:08:09,health_beauty,SP,32.99,8.72,41.71,credit_card,41.71,5.0,3.0,True,False
36e4ebedf866c08c5948ae0f46dfd134,SP,sao paulo,delivered,2018-01-21 17:37:57,bed_bath_table,SP,54.9,11.73,66.63,boleto,66.63,5.0,10.0,True,False
49ca71290aca256140005165217e2644,CE,morada nova,delivered,2017-08-29 21:46:03,auto,SP,40.0,25.63,65.63,boleto,65.63,5.0,15.0,True,False
d0ec19bf3a898ff42bbe48cdc06bb7fe,SP,maua,delivered,2018-05-21 19:12:26,auto,SP,55.0,8.29,63.29,credit_card,63.29,5.0,1.0,True,False
dfa28d8e8d39258262ca8e4fe6293a78,MG,leopoldina,delivered,2017-05-02 23:26:03,bed_bath_table,SP,286.0,30.34,316.34,credit_card,316.34,5.0,14.0,True,False
6d7195bd775441e75af3f52c8c73031f,PR,curitiba,delivered,2018-03-18 13:28:47,sports_leisure,SP,46.0,15.23,61.23,credit_card,61.23,3.0,11.0,True,False
b0b49de4bb38c36e7acd74d879631d6f,SP,cesario lange,delivered,2018-02-20 18:15:43,auto,SP,69.9,17.2,87.10000000000001,credit_card,87.1,5.0,12.0,True,False
015ed18d7ea7ca5c14f3c1decc55daf1,SP,sao paulo,delivered,2018-05-24 12:31:24,bed_bath_table,SP,59.9,9.26,69.16,credit_card,69.16,5.0,3.0,True,False
a5c654c2a0126153f98af71a65a159de,PE,jaboatao dos guararapes,delivered,2018-05-30 23:05:14,garden_tools,SP,95.0,20.72,115.72,boleto,115.72,2.0,12.0,True,False
c81bd857bc1711b4f9cba7c927f16144,PI,teresina,delivered,2018-05-04 07:41:31,toys,SP,199.99,27.95,227.94,credit_card,227.94,4.0,29.0,True,False
079f16689c29acb6cab92978e6af2137,RS,porto alegre,delivered,2018-05-09 18:01:29,furniture_decor,SP,69.9,0.0,69.9,credit_card,69.9,4.0,16.0,True,False
d43c3e1412d9022efffd1148ece29ef0,SP,sao paulo,delivered,2018-03-16 12:50:22,telephony,SP,39.97,7.39,47.36,boleto,47.36,5.0,6.0,True,False
fc174f22ce400b79551344335ef7d9d9,RS,caxias do sul,delivered,2018-08-04 12:04:39,home_appliances_2,MG,795.0,89.34,884.34,credit_card,884.34,5.0,11.0,True,False
7195bbe2eb284effff29db46278daad8,RJ,mesquita,delivered,2017-05-16 09:50:31,baby,SP,50.0,16.6,66.6,credit_card,66.6,5.0,8.0,True,False
1cb61aaa63135f552055cf1932adf3be,RS,itaqui,delivered,2018-04-25 21:06:51,baby,SP,215.6,78.03999999999999,293.64,credit_card,293.66,4.0,9.0,True,False
8add64b3a0b9b64eba32b4274ca5fb8a,SP,sao paulo,delivered,2018-02-15 19:59:58,bed_bath_table,SP,74.99,12.02,87.00999999999999,credit_card,87.01,5.0,12.0,True,False
7e7d02281bcb8b908e7e347469114ba8,RJ,rio de janeiro,delivered,2017-02-02 03:48:06,audio,SP,29.9,14.11,44.01,debit_card,44.01,5.0,4.0,True,False
17eba629ec542978d1ea929d473d4f19,RJ,rio de janeiro,delivered,2017-02-04 20:09:10,small_appliances,SP,163.9,43.61,207.51,credit_card,207.51,1.0,9.0,True,False
11660e2c0590a8f36299b868f3e95bed,MG,varginha,delivered,2018-03-02 16:23:11,housewares,SP,9.99,15.1,25.09,voucher,25.09,3.0,32.0,True,False
e75d059453904de3d7f754515669b3e7,SP,sao paulo,delivered,2018-03-22 17:25:27,auto,SP,61.99,8.29,70.28,credit_card,70.28,5.0,4.0,True,False
fc0b65a691066447aa542589d2b3566d,MA,viana,delivered,2018-01-10 19:19:51,telephony,SP,12.98,34.15,47.13,credit_card,47.13,5.0,14.0,True,False
c1deab56eafcb4bec7703bbe7bd25137,PR,londrina,delivered,2018-07-19 09:36:34,watches_gifts,SP,55.0,18.49,73.49,voucher,73.49,2.0,6.0,True,False
1eeb6d55147169da97608b38ece2b761,GO,chapadao do ceu,delivered,2017-07-20 23:29:33,furniture_decor,PR,299.0,44.5,343.5,boleto,343.5,4.0,19.0,True,False
5b16597db46078bb77a52724f579a731,RJ,campos dos goytacazes,delivered,2018-03-12 15:57:00,furniture_decor,SP,105.0,56.86,161.86,credit_card,161.86,1.0,21.0,True,False
8f8d350bb10d0bc7e257f7e51ffe45af,SP,sao jose do rio preto,delivered,2018-03-01 13:25:51,sports_leisure,PR,69.9,16.25,86.15,credit_card,86.15,4.0,14.0,True,False
42b3efddacc3779b9fc72dcdb430e00a,BA,camacari,delivered,2017-11-03 11:25:16,cool_stuff,RJ,599.9,32.6,632.5,boleto,632.5,4.0,17.0,True,False
2cad5aa95a3bc7f622d44d01452b7887,SP,sao paulo,delivered,2017-11-26 18:16:02,food_drink,BA,119.9,23.16,143.06,credit_card,143.06,5.0,8.0,True,False
10e0435082ce8df9498c8d5fa6d79fad,PR,quatro barras,delivered,2017-05-23 10:33:48,sports_leisure,SP,69.9,15.24,85.14,credit_card,85.14,1.0,5.0,True,False
1fc71eb4a30dced088d988c57e751078,PR,cascavel,delivered,2018-07-17 12:33:50,bed_bath_table,RJ,19.9,18.24,38.14,credit_card,38.14,5.0,7.0,True,False
953a4462fe82c3e1939934b4e5efa516,ES,vitoria,delivered,2017-12-12 13:52:27,watches_gifts,RJ,108.0,15.52,123.52,boleto,123.52,4.0,15.0,True,False
fd9cab205c6b8e485793804e2fdab6fc,SP,porto ferreira,delivered,2018-03-26 10:11:45,telephony,SP,24.99,12.79,37.78,voucher,37.78,5.0,14.0,True,False
8481478249ba7d8799056856230b56f9,MG,belo horizonte,delivered,2017-11-11 13:30:50,health_beauty,SC,89.9,17.07,106.97,credit_card,106.97,1.0,9.0,True,False
a05b1831c01baf69ce6c81050cc1405e,SP,ilhabela,delivered,2017-10-05 17:29:12,toys,SP,102.5,13.74,116.24,credit_card,116.24,3.0,4.0,True,False
adb4641524ad981f9ab1886ee54977c7,SC,pinhalzinho,delivered,2017-08-04 10:59:42,furniture_decor,SP,156.0,32.62,188.62,boleto,188.62,5.0,19.0,True,False
0cc61cbbb97b708ac85f95f24e7e4439,SC,florianopolis,delivered,2018-08-03 13:51:04,health_beauty,SP,91.55,15.74,107.29,credit_card,107.29,5.0,14.0,True,False
1ccf68abfb6823f0eecaed1245461be7,RS,ronda alta,delivered,2018-01-30 23:21:43,garden_tools,SP,99.8,35.2,135.0,credit_card,135.0,5.0,22.0,True,False
1457abef78cd241e85fd946503cb4e16,RJ,rio de janeiro,delivered,2017-10-27 13:13:53,computers,BA,1340.0,33.83,1373.83,credit_card,1373.83,5.0,11.0,True,False
9201f7a169a49789138b5f56b5190362,MS,campo grande,delivered,2018-01-20 18:36:15,market_place,SP,118.89,31.3,150.19,debit_card,150.19,1.0,3.0,True,False
a8eed0db5f225dedde3f0edcdf9ee3ed,SP,osasco,delivered,2017-09-30 07:44:48,housewares,SP,71.0,13.08,84.08,boleto,84.08,5.0,10.0,True,False
812f5bd0b8bf2c0b7a1ca7589cefac73,SC,lages,delivered,2018-06-18 08:40:19,bed_bath_table,SP,89.0,23.42,112.42,credit_card,112.42,5.0,6.0,True,False
44e74826cbf09295cbbfc17b6c4284e4,MG,araguari,delivered,2017-11-24 19:58:33,telephony,SP,55.91,15.14,71.05,credit_card,71.05,4.0,10.0,True,False
f52952f4c900a5c0295a392769f7538e,SP,sao paulo,delivered,2018-06-13 23:06:08,health_beauty,SP,99.0,13.99,112.99,credit_card,112.99,2.0,5.0,True,False
86e883b47142d3549c534112623c0de4,SP,sao paulo,delivered,2017-12-10 20:15:45,computers_accessories,MG,149.87,16.81,166.68,credit_card,166.68,3.0,12.0,True,False
c51896219e771f4b680de92cc5b286c5,RJ,rio de janeiro,delivered,2018-08-21 15:18:22,watches_gifts,SP,54.0,15.48,69.48,voucher,69.48,5.0,9.0,True,False
d7883101fd4d6a5b0dd411c2ec79d5ed,SC,itajai,delivered,2018-06-19 10:11:16,housewares,PR,898.0,29.28,927.28,credit_card,927.28,1.0,9.0,True,False
7d70cb0ac6f54fed6851b5179404450f,RJ,rio de janeiro,delivered,2018-03-01 11:55:47,furniture_bedroom,SP,203.0,49.95,252.95,credit_card,252.95,1.0,41.0,True,False
4b09eff002dc4f137082d6391f5fefda,PE,sanharo,delivered,2018-06-01 17:03:27,health_beauty,SP,100.0,38.75,138.75,credit_card,138.75,5.0,25.0,True,False
9ca5909eae951dbac41c3cf4b9c0337b,SP,sao paulo,delivered,2018-05-14 09:14:57,perfumery,SP,119.0,15.71,134.71,credit_card,134.71,3.0,3.0,True,False
97fe6393705790dc4895bc1e7da3b3ec,RJ,rio de janeiro,delivered,2017-08-05 18:24:49,furniture_decor,SP,69.9,15.25,85.15,credit_card,85.15,2.0,17.0,True,False
206dc2e3ed3121cb9271e8922d9650b3,MG,belo horizonte,delivered,2018-04-04 08:31:35,stationery,SP,89.0,16.59,105.59,boleto,105.59,4.0,11.0,True,False
7a93a948d1378fc5fcfd0a09f00136c7,RS,serafina correa,delivered,2018-02-22 23:42:08,cool_stuff,SP,72.99,17.76,90.75,boleto,90.75,5.0,18.0,True,False
03b89e8b0ef3ba18cc903dbaa7aff107,SP,sao paulo,delivered,2018-07-08 20:33:28,health_beauty,RJ,28.9,18.3,47.2,credit_card,47.2,5.0,3.0,True,False
a5d7086b3574973a5df31d93bf524039,GO,aparecida de goiania,delivered,2018-05-20 20:41:30,computers_accessories,SP,79.9,15.44,95.34,credit_card,95.34,5.0,16.0,True,False
9f64fb4d29aa2f254cc325c59a8f8b00,SC,bombinhas,delivered,2018-05-28 09:17:07,baby,SP,169.9,38.5,208.4,credit_card,208.4,5.0,10.0,True,False
5e1634961496211a38819595cbde5862,SP,general salgado,delivered,2018-04-04 20:29:34,stationery,SP,59.0,13.77,72.77,credit_card,72.77,5.0,8.0,True,False
1a1cbbc80d127af8c72708f098494a0e,PE,recife,delivered,2017-05-10 17:44:55,sports_leisure,RJ,85.9,34.4,120.3,credit_card,120.3,5.0,12.0,True,False
219c7d529a76ebdffe8380819ee7aa24,RJ,seropedica,delivered,2018-01-13 18:47:03,telephony,SP,39.8,30.2,70.0,credit_card,70.0,1.0,8.0,True,False
5b11be6198779a98de48e7ad6ad1c941,SP,santos,delivered,2018-06-15 11:30:25,perfumery,SP,113.54,13.46,127.0,credit_card,127.0,5.0,10.0,True,False
807cfbea3c04fa82a5bfda36d63e88d6,SP,sao paulo,delivered,2018-07-25 15:35:55,toys,RJ,269.45,18.08,287.53,credit_card,287.53,5.0,5.0,True,False
ce76ffbfb04b7dc8293ca658f75963cc,RS,campo bom,delivered,2017-02-15 23:49:35,furniture_decor,SP,69.98,32.1,102.08,credit_card,102.08,1.0,7.0,True,False
312c70dd46ea96e94028c87931320097,MG,divinopolis,delivered,2017-10-18 14:07:51,furniture_decor,SP,99.0,25.53,124.53,boleto,124.53,4.0,19.0,True,False
60d517144cee8ca15bbbc4d52213b8a7,PR,apucarana,delivered,2018-08-21 19:45:28,housewares,PR,45.0,13.66,58.66,credit_card,58.66,5.0,2.0,True,False
94caf828558aed4dc7cb9da3711a5c5a,CE,maracanau,delivered,2018-04-21 11:06:56,sports_leisure,SP,105.3,37.43,142.73,credit_card,142.73,4.0,27.0,True,False
aaf7224fd4c85294460d9c42a803a7a5,RJ,cabo frio,delivered,2017-12-16 11:28:55,electronics,PR,51.8,33.58,85.38,boleto,85.38,4.0,23.0,True,False
039fc6a7aa5527e4cf6ed3c3eca00c15,SP,sao paulo,delivered,2018-01-02 13:40:05,health_beauty,SP,29.9,8.11,38.01,credit_card,38.01,5.0,3.0,True,False
427c7d6439a9eaffedb26448ab1fcea3,RJ,rio de janeiro,delivered,2018-05-09 00:11:51,auto,SP,23.0,15.23,38.23,credit_card,38.23,5.0,6.0,True,False
90480b682af5c1a9c00cbbbc7ef9bda7,MG,ouro fino,delivered,2017-02-06 10:13:04,sports_leisure,SP,179.8,29.6,209.4,boleto,209.4,4.0,8.0,True,False
9856503e3360fab415c2efa086e44c85,MG,contagem,delivered,2018-03-23 09:47:17,electronics,SP,18.9,15.23,34.129999999999995,credit_card,34.13,5.0,10.0,True,False
1ebb46fa1c7a6bddbd0362271a096e89,SP,sao paulo,delivered,2017-10-01 12:13:59,sports_leisure,SP,36.0,8.72,44.72,credit_card,44.72,5.0,5.0,True,False
39444c4357a54def3a087956dbb17e62,RS,santa maria,delivered,2017-08-17 20:09:29,sports_leisure,SP,25.9,15.1,41.0,boleto,41.0,5.0,28.0,True,False
19431fe913eb8d2bd34af4f9bbec2d44,MG,pouso alegre,delivered,2018-04-15 10:38:11,garden_tools,PR,139.9,23.91,163.81,credit_card,163.81,5.0,9.0,True,False
a03310d9287cd64790388948501066cf,MG,belo horizonte,delivered,2018-01-30 20:45:50,computers_accessories,SP,79.99,16.32,96.31,credit_card,96.31,3.0,6.0,True,False
27fb2154c341bbc730063b1d16844616,PR,sao jose dos pinhais,delivered,2018-05-21 12:45:43,office_furniture,SP,179.9,40.14,220.04,boleto,220.04,4.0,25.0,True,False
e3d00d0b8da3f7cb186267acb4b75eb7,MG,belo horizonte,delivered,2018-01-03 00:04:11,watches_gifts,SC,115.0,18.38,133.38,credit_card,133.38,5.0,9.0,True,False
9476149aec45b9b1774a161abcce8631,MG,belo horizonte,delivered,2018-06-27 20:09:21,watches_gifts,SP,169.0,19.28,188.28,boleto,188.28,5.0,7.0,True,False
209af0f4be00475004ee6a0b9f37ba66,RJ,cabo frio,delivered,2017-05-22 14:59:05,computers_accessories,SP,217.91,17.29,235.2,credit_card,235.2,5.0,13.0,True,False
ba8b7845d823368d4400a8ecc26333ac,MG,varginha,delivered,2017-07-11 08:20:00,cool_stuff,SP,132.7,31.68,164.38,boleto,164.38,4.0,9.0,True,False
2b161ac439724fda87d03abf890234b5,MG,belo horizonte,delivered,2018-08-14 22:53:03,consoles_games,SP,75.0,18.63,93.63,credit_card,93.63,5.0,8.0,True,False
3999535bce12c57de04b7af9cada3719,SP,sao paulo,delivered,2018-02-10 12:39:37,fashion_bags_accessories,SP,70.0,15.56,85.56,credit_card,85.56,5.0,11.0,True,False
